file,Spectral Points,Tgas,Tref,Trot,Tvib,add_at_used,broadening_max_width,broadening_method,calculation_time,cutoff,db_use_cached,dbformat,dbpath,dlm_log_pG,dlm_log_pL,export_lines,export_rovib_fraction,folding_thresh,include_neighbouring_lines,isotope,last_modified,levelsfmt,lines_calculated,lines_cutoff,lines_in_continuum,load_energies,lvl_use_cached,mole_fraction,molecule,name,optimization,parfuncfmt,parsum_mode,path_length,pressure_mbar,profiler,pseudo_continuum_threshold,radis_version,rot_distribution,self_absorption,state,thermal_equilibrium,total_lines,vib_distribution,wG,wL,warning_broadening_threshold,warning_linestrength_cutoff,wavenum_max,wavenum_max_calc,wavenum_min,wavenum_min_calc,waveunit,wstep,zero_padding,spectral_points
20210817_Tvib300K_Trot300K_20.spec,54600,300,296,300,300,,46,voigt,6.9951822757721,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146637.01672,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00026702880859375, 'reinitialize': {'copy_database': 0.006852626800537109, 'memory_usage_warning': 0.0020673274993896484, 'reset_population': 3.24249267578125e-05, 'value': 0.008968114852905273}, 'scaled_eq_linestrength': 0.006194353103637695, 'calc_lineshift': 0.0008745193481445312, 'calc_hwhm': 0.01776885986328125, 'generate_wavenumber_arrays': 0.0011107921600341797, 'calc_line_broadening': {'init_vectors': 0.23055195808410645, 'voigt_broadening': 6.017282247543335, 'init_vectors_apply': 0.1294538974761963, 'get_matching_line': 0.0011072158813476562, 'aggregate__center_lines': 0.5462436676025391, 'aggregate_wing_lines': 0.002004861831665039, 'value': 6.955830335617065}, 'calc_other_spectral_quan': 0.002483367919921875, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2523,2000,1977,cm-1,0.01,50202,54600
20210817_Tvib300K_Trot300K_21.spec,54800,300,296,300,300,,48,voigt,7.47803783416748,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146644.73273,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00037407875061035156, 'reinitialize': {'copy_database': 0.0021872520446777344, 'memory_usage_warning': 0.0014557838439941406, 'reset_population': 3.337860107421875e-05, 'value': 0.0036957263946533203}, 'scaled_eq_linestrength': 0.006481170654296875, 'calc_lineshift': 0.0007648468017578125, 'calc_hwhm': 0.02031111717224121, 'generate_wavenumber_arrays': 0.0013294219970703125, 'calc_line_broadening': {'init_vectors': 0.23291325569152832, 'voigt_broadening': 6.457674264907837, 'init_vectors_apply': 0.13245368003845215, 'get_matching_line': 0.0012030601501464844, 'aggregate__center_lines': 0.5742006301879883, 'aggregate_wing_lines': 0.0020685195922851562, 'value': 7.431328535079956}, 'calc_other_spectral_quan': 0.002930164337158203, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2524,2000,1976,cm-1,0.01,50202,54800
20210817_Tvib300K_Trot300K_22.spec,55000,300,296,300,300,,50,voigt,7.92327356338501,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146652.88474,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0003323554992675781, 'reinitialize': {'copy_database': 0.0009477138519287109, 'memory_usage_warning': 0.011833906173706055, 'reset_population': 3.528594970703125e-05, 'value': 0.012838363647460938}, 'scaled_eq_linestrength': 0.006230831146240234, 'calc_lineshift': 0.0008060932159423828, 'calc_hwhm': 0.019164323806762695, 'generate_wavenumber_arrays': 0.0010552406311035156, 'calc_line_broadening': {'init_vectors': 0.24468398094177246, 'voigt_broadening': 6.859088182449341, 'init_vectors_apply': 0.138197660446167, 'get_matching_line': 0.0011327266693115234, 'aggregate__center_lines': 0.6005151271820068, 'aggregate_wing_lines': 0.002137422561645508, 'value': 7.878399610519409}, 'calc_other_spectral_quan': 0.002627849578857422, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2525,2000,1975,cm-1,0.01,50202,55000
20210817_Tvib300K_Trot300K_23.spec,55200,300,296,300,300,,52,voigt,7.96536469459534,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146661.08475,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00030541419982910156, 'reinitialize': {'copy_database': 0.003925323486328125, 'memory_usage_warning': 0.0013582706451416016, 'reset_population': 3.504753112792969e-05, 'value': 0.0053386688232421875}, 'scaled_eq_linestrength': 0.006017446517944336, 'calc_lineshift': 0.0007987022399902344, 'calc_hwhm': 0.016931772232055664, 'generate_wavenumber_arrays': 0.0010750293731689453, 'calc_line_broadening': {'init_vectors': 0.26451826095581055, 'voigt_broadening': 6.864193677902222, 'init_vectors_apply': 0.1460433006286621, 'get_matching_line': 0.0011048316955566406, 'aggregate__center_lines': 0.616534948348999, 'aggregate_wing_lines': 0.0021817684173583984, 'value': 7.926954507827759}, 'calc_other_spectral_quan': 0.002483844757080078, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2526,2000,1974,cm-1,0.01,50202,55200
20210817_Tvib300K_Trot300K_24.spec,55400,300,296,300,300,,54,voigt,9.18295121192932,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146670.49276,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00028133392333984375, 'reinitialize': {'copy_database': 0.006964683532714844, 'memory_usage_warning': 0.002128124237060547, 'reset_population': 4.9114227294921875e-05, 'value': 0.009165525436401367}, 'scaled_eq_linestrength': 0.006718635559082031, 'calc_lineshift': 0.0009675025939941406, 'calc_hwhm': 0.01696300506591797, 'generate_wavenumber_arrays': 0.0010533332824707031, 'calc_line_broadening': {'init_vectors': 0.2715127468109131, 'voigt_broadening': 8.038223505020142, 'init_vectors_apply': 0.15118718147277832, 'get_matching_line': 0.001171112060546875, 'aggregate__center_lines': 0.6430249214172363, 'aggregate_wing_lines': 0.0023810863494873047, 'value': 9.143414735794067}, 'calc_other_spectral_quan': 0.002496957778930664, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2527,2000,1973,cm-1,0.01,50202,55400
20210817_Tvib300K_Trot300K_25.spec,55600,300,296,300,300,,56,voigt,9.07561659812927,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146679.79277,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00026917457580566406, 'reinitialize': {'copy_database': 0.0069391727447509766, 'memory_usage_warning': 0.002498149871826172, 'reset_population': 4.8160552978515625e-05, 'value': 0.00950932502746582}, 'scaled_eq_linestrength': 0.007477760314941406, 'calc_lineshift': 0.001180887222290039, 'calc_hwhm': 0.020902156829833984, 'generate_wavenumber_arrays': 0.0011477470397949219, 'calc_line_broadening': {'init_vectors': 0.28847360610961914, 'voigt_broadening': 7.891927480697632, 'init_vectors_apply': 0.15445613861083984, 'get_matching_line': 0.0011119842529296875, 'aggregate__center_lines': 0.6566064357757568, 'aggregate_wing_lines': 0.002338886260986328, 'value': 9.03070878982544}, 'calc_other_spectral_quan': 0.002580404281616211, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2528,2000,1972,cm-1,0.01,50202,55600
20210817_Tvib300K_Trot300K_26.spec,55800,300,296,300,300,,58,voigt,9.38874912261963,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146689.42078,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002760887145996094, 'reinitialize': {'copy_database': 0.007400035858154297, 'memory_usage_warning': 0.0013704299926757812, 'reset_population': 3.719329833984375e-05, 'value': 0.008825540542602539}, 'scaled_eq_linestrength': 0.00644993782043457, 'calc_lineshift': 0.0008838176727294922, 'calc_hwhm': 0.017385244369506836, 'generate_wavenumber_arrays': 0.001054525375366211, 'calc_line_broadening': {'init_vectors': 0.2852189540863037, 'voigt_broadening': 8.174080848693848, 'init_vectors_apply': 0.16206932067871094, 'get_matching_line': 0.0011186599731445312, 'aggregate__center_lines': 0.685774564743042, 'aggregate_wing_lines': 0.002461671829223633, 'value': 9.349565744400024}, 'calc_other_spectral_quan': 0.0026035308837890625, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2529,2000,1971,cm-1,0.01,50202,55800
20210817_Tvib300K_Trot300K_27.spec,56200,300,296,300,300,,62,voigt,9.69542980194092,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146779.87681,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002524852752685547, 'reinitialize': {'copy_database': 0.0016074180603027344, 'memory_usage_warning': 0.0017943382263183594, 'reset_population': 8.082389831542969e-05, 'value': 0.0035202503204345703}, 'scaled_eq_linestrength': 0.0075511932373046875, 'calc_lineshift': 0.0008318424224853516, 'calc_hwhm': 0.018517017364501953, 'generate_wavenumber_arrays': 0.0011067390441894531, 'calc_line_broadening': {'init_vectors': 0.2999534606933594, 'voigt_broadening': 8.413561344146729, 'init_vectors_apply': 0.18129277229309082, 'get_matching_line': 0.0011718273162841797, 'aggregate__center_lines': 0.7147531509399414, 'aggregate_wing_lines': 0.002567291259765625, 'value': 9.65474247932434}, 'calc_other_spectral_quan': 0.002452373504638672, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2531,2000,1969,cm-1,0.01,50202,56200
20210817_Tvib300K_Trot300K_28.spec,56400,300,296,300,300,,64,voigt,10.0507724285126,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146790.14481,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00025653839111328125, 'reinitialize': {'copy_database': 0.00703883171081543, 'memory_usage_warning': 0.0013120174407958984, 'reset_population': 3.266334533691406e-05, 'value': 0.008399486541748047}, 'scaled_eq_linestrength': 0.0060577392578125, 'calc_lineshift': 0.0007615089416503906, 'calc_hwhm': 0.01917743682861328, 'generate_wavenumber_arrays': 0.0013647079467773438, 'calc_line_broadening': {'init_vectors': 0.3105349540710449, 'voigt_broadening': 8.770147800445557, 'init_vectors_apply': 0.17655491828918457, 'get_matching_line': 0.001161336898803711, 'aggregate__center_lines': 0.7068932056427002, 'aggregate_wing_lines': 0.0026252269744873047, 'value': 10.010266065597534}, 'calc_other_spectral_quan': 0.00266265869140625, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2532,2000,1968,cm-1,0.01,50202,56400
20210817_Tvib300K_Trot300K_29.spec,56600,300,296,300,300,,66,voigt,10.0448975563049,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146800.40481,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0003025531768798828, 'reinitialize': {'copy_database': 0.00096893310546875, 'memory_usage_warning': 0.00829768180847168, 'reset_population': 4.863739013671875e-05, 'value': 0.00933527946472168}, 'scaled_eq_linestrength': 0.007890462875366211, 'calc_lineshift': 0.0023910999298095703, 'calc_hwhm': 0.017428874969482422, 'generate_wavenumber_arrays': 0.0011065006256103516, 'calc_line_broadening': {'init_vectors': 0.3204987049102783, 'voigt_broadening': 8.704050779342651, 'init_vectors_apply': 0.18442273139953613, 'get_matching_line': 0.0011706352233886719, 'aggregate__center_lines': 0.7438151836395264, 'aggregate_wing_lines': 0.0026242733001708984, 'value': 10.001828670501709}, 'calc_other_spectral_quan': 0.002603292465209961, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2533,2000,1967,cm-1,0.01,50202,56600
20210817_Tvib300K_Trot300K_30.spec,56800,300,296,300,300,,68,voigt,10.4906001091003,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146811.12081,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0003688335418701172, 'reinitialize': {'copy_database': 0.0010752677917480469, 'memory_usage_warning': 0.001421213150024414, 'reset_population': 3.123283386230469e-05, 'value': 0.002583026885986328}, 'scaled_eq_linestrength': 0.012702465057373047, 'calc_lineshift': 0.0007288455963134766, 'calc_hwhm': 0.01764512062072754, 'generate_wavenumber_arrays': 0.0010619163513183594, 'calc_line_broadening': {'init_vectors': 0.33501648902893066, 'voigt_broadening': 9.110992431640625, 'init_vectors_apply': 0.1880812644958496, 'get_matching_line': 0.0011370182037353516, 'aggregate__center_lines': 0.7620537281036377, 'aggregate_wing_lines': 0.002804994583129883, 'value': 10.450831890106201}, 'calc_other_spectral_quan': 0.0025103092193603516, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2534,2000,1966,cm-1,0.01,50202,56800
20210817_Tvib300K_Trot300K_31.spec,57000,300,296,300,300,,70,voigt,10.8112993240356,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146834.42879,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002582073211669922, 'reinitialize': {'copy_database': 0.004284381866455078, 'memory_usage_warning': 0.0018203258514404297, 'reset_population': 2.9802322387695312e-05, 'value': 0.006149768829345703}, 'scaled_eq_linestrength': 0.005869865417480469, 'calc_lineshift': 0.0008270740509033203, 'calc_hwhm': 0.018149375915527344, 'generate_wavenumber_arrays': 0.0015270709991455078, 'calc_line_broadening': {'init_vectors': 0.340529203414917, 'voigt_broadening': 9.409706592559814, 'init_vectors_apply': 0.19327139854431152, 'get_matching_line': 0.0011131763458251953, 'aggregate__center_lines': 0.7744114398956299, 'aggregate_wing_lines': 0.0026540756225585938, 'value': 10.772220373153687}, 'calc_other_spectral_quan': 0.0024328231811523438, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2535,2000,1965,cm-1,0.01,50202,57000
20210817_Tvib300K_Trot300K_32.spec,57200,300,296,300,300,,72,voigt,11.0426993370056,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146845.69679,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00031876564025878906, 'reinitialize': {'copy_database': 0.0050427913665771484, 'memory_usage_warning': 0.001294851303100586, 'reset_population': 3.170967102050781e-05, 'value': 0.006386280059814453}, 'scaled_eq_linestrength': 0.0061833858489990234, 'calc_lineshift': 0.0008683204650878906, 'calc_hwhm': 0.017354488372802734, 'generate_wavenumber_arrays': 0.0010814666748046875, 'calc_line_broadening': {'init_vectors': 0.35422611236572266, 'voigt_broadening': 9.61279845237732, 'init_vectors_apply': 0.19717144966125488, 'get_matching_line': 0.001115560531616211, 'aggregate__center_lines': 0.784367561340332, 'aggregate_wing_lines': 0.0029201507568359375, 'value': 11.00335693359375}, 'calc_other_spectral_quan': 0.0024080276489257812, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2536,2000,1964,cm-1,0.01,50202,57200
20210817_Tvib300K_Trot300K_33.spec,57400,300,296,300,300,,74,voigt,11.468269109726,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146857.38878,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00031638145446777344, 'reinitialize': {'copy_database': 0.00682520866394043, 'memory_usage_warning': 0.001432180404663086, 'reset_population': 3.409385681152344e-05, 'value': 0.008309364318847656}, 'scaled_eq_linestrength': 0.006318092346191406, 'calc_lineshift': 0.00072479248046875, 'calc_hwhm': 0.0195767879486084, 'generate_wavenumber_arrays': 0.0015301704406738281, 'calc_line_broadening': {'init_vectors': 0.36188721656799316, 'voigt_broadening': 9.962438821792603, 'init_vectors_apply': 0.20818471908569336, 'get_matching_line': 0.0011134147644042969, 'aggregate__center_lines': 0.8367092609405518, 'aggregate_wing_lines': 0.002841949462890625, 'value': 11.426482677459717}, 'calc_other_spectral_quan': 0.002534627914428711, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2537,2000,1963,cm-1,0.01,50202,57400
20210817_Tvib300K_Trot300K_34.spec,57600,300,296,300,300,,76,voigt,11.7939233779907,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146869.41277,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0004665851593017578, 'reinitialize': {'copy_database': 0.0011813640594482422, 'memory_usage_warning': 0.0012829303741455078, 'reset_population': 3.266334533691406e-05, 'value': 0.0025141239166259766}, 'scaled_eq_linestrength': 0.005454540252685547, 'calc_lineshift': 0.0007445812225341797, 'calc_hwhm': 0.018017053604125977, 'generate_wavenumber_arrays': 0.0010836124420166016, 'calc_line_broadening': {'init_vectors': 0.37781524658203125, 'voigt_broadening': 10.253184080123901, 'init_vectors_apply': 0.21258306503295898, 'get_matching_line': 0.0011758804321289062, 'aggregate__center_lines': 0.8402435779571533, 'aggregate_wing_lines': 0.0029277801513671875, 'value': 11.750764608383179}, 'calc_other_spectral_quan': 0.0025734901428222656, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2538,2000,1962,cm-1,0.01,50202,57600
20210817_Tvib300K_Trot300K_35.spec,57800,300,296,300,300,,78,voigt,12.4802718162537,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146882.13675,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002722740173339844, 'reinitialize': {'copy_database': 0.007075071334838867, 'memory_usage_warning': 0.0022325515747070312, 'reset_population': 5.0067901611328125e-05, 'value': 0.009382247924804688}, 'scaled_eq_linestrength': 0.007511615753173828, 'calc_lineshift': 0.0008847713470458984, 'calc_hwhm': 0.02027130126953125, 'generate_wavenumber_arrays': 0.0012454986572265625, 'calc_line_broadening': {'init_vectors': 0.38248562812805176, 'voigt_broadening': 10.89222240447998, 'init_vectors_apply': 0.21717524528503418, 'get_matching_line': 0.0011172294616699219, 'aggregate__center_lines': 0.8693900108337402, 'aggregate_wing_lines': 0.0029828548431396484, 'value': 12.433815956115723}, 'calc_other_spectral_quan': 0.004999637603759766, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2539,2000,1961,cm-1,0.01,50202,57800
20210817_Tvib300K_Trot300K_36.spec,58200,300,296,300,300,,82,voigt,13.0047175884247,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146911.30072,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002562999725341797, 'reinitialize': {'copy_database': 0.0007042884826660156, 'memory_usage_warning': 0.005602359771728516, 'reset_population': 3.743171691894531e-05, 'value': 0.006361484527587891}, 'scaled_eq_linestrength': 0.008863210678100586, 'calc_lineshift': 0.000993967056274414, 'calc_hwhm': 0.01740288734436035, 'generate_wavenumber_arrays': 0.0010840892791748047, 'calc_line_broadening': {'init_vectors': 0.4266805648803711, 'voigt_broadening': 11.338964700698853, 'init_vectors_apply': 0.2282884120941162, 'get_matching_line': 0.0011260509490966797, 'aggregate__center_lines': 0.9027731418609619, 'aggregate_wing_lines': 0.0030596256256103516, 'value': 12.965096712112427}, 'calc_other_spectral_quan': 0.002462625503540039, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2541,2000,1959,cm-1,0.01,50202,58200
20210817_Tvib300K_Trot300K_37.spec,58400,300,296,300,300,,84,voigt,13.6110286712646,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146925.1487,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0003249645233154297, 'reinitialize': {'copy_database': 0.003900766372680664, 'memory_usage_warning': 0.0016121864318847656, 'reset_population': 3.600120544433594e-05, 'value': 0.0055675506591796875}, 'scaled_eq_linestrength': 0.006729602813720703, 'calc_lineshift': 0.000759124755859375, 'calc_hwhm': 0.02167344093322754, 'generate_wavenumber_arrays': 0.0014011859893798828, 'calc_line_broadening': {'init_vectors': 0.4119868278503418, 'voigt_broadening': 11.895172834396362, 'init_vectors_apply': 0.24180865287780762, 'get_matching_line': 0.001138925552368164, 'aggregate__center_lines': 0.9449598789215088, 'aggregate_wing_lines': 0.004157066345214844, 'value': 13.566322088241577}, 'calc_other_spectral_quan': 0.0029058456420898438, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2542,2000,1958,cm-1,0.01,50202,58400
20210817_Tvib300K_Trot300K_38.spec,58600,300,296,300,300,,86,voigt,13.8942303657532,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146939.28068,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00036144256591796875, 'reinitialize': {'copy_database': 0.0011513233184814453, 'memory_usage_warning': 0.0013353824615478516, 'reset_population': 4.1961669921875e-05, 'value': 0.0025467872619628906}, 'scaled_eq_linestrength': 0.006232261657714844, 'calc_lineshift': 0.0007245540618896484, 'calc_hwhm': 0.017105579376220703, 'generate_wavenumber_arrays': 0.0010912418365478516, 'calc_line_broadening': {'init_vectors': 0.4146542549133301, 'voigt_broadening': 12.171953916549683, 'init_vectors_apply': 0.24090337753295898, 'get_matching_line': 0.0011487007141113281, 'aggregate__center_lines': 0.9479155540466309, 'aggregate_wing_lines': 0.0036993026733398438, 'value': 13.852285146713257}, 'calc_other_spectral_quan': 0.0025985240936279297, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2543,2000,1957,cm-1,0.01,50202,58600
20210817_Tvib300K_Trot300K_39.spec,58800,300,296,300,300,,88,voigt,14.3230576515198,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1629146953.85266,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.000484466552734375, 'reinitialize': {'copy_database': 0.0006356239318847656, 'memory_usage_warning': 0.0013260841369628906, 'reset_population': 3.314018249511719e-05, 'value': 0.002011537551879883}, 'scaled_eq_linestrength': 0.0055658817291259766, 'calc_lineshift': 0.0007600784301757812, 'calc_hwhm': 0.016997098922729492, 'generate_wavenumber_arrays': 0.0010797977447509766, 'calc_line_broadening': {'init_vectors': 0.4294259548187256, 'voigt_broadening': 12.570690870285034, 'init_vectors_apply': 0.24493741989135742, 'get_matching_line': 0.001127481460571289, 'aggregate__center_lines': 0.9637184143066406, 'aggregate_wing_lines': 0.00408625602722168, 'value': 14.284953594207764}, 'calc_other_spectral_quan': 0.0025763511657714844, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,,,0.01,0.01,2500,2544,2000,1956,cm-1,0.01,50202,58800
